-4.6822,-4.6822,-20.9277
-4.5117,-4.5079,-15.1575
-4.3412,-4.3336,-9.6358
-4.1707,-4.1592,-4.3626
-4.0002,-3.9849,0.6621
4.6822,-4.6822,-20.9277
4.4446,-4.5258,-15.2105
4.2070,-4.3694,-9.7419
3.9694,-4.2130,-4.5218
3.7318,-4.0566,0.4498
-2.0672,-4.0028,0.9818
-0.1342,-4.0208,1.0529
1.7988,-4.0387,0.8756
4.6822,4.6822,-20.9277
4.4623,4.4691,-15.1695
4.2423,4.2559,-9.6599
4.0224,4.0428,-4.3988
3.8025,3.8297,0.6138
3.7494,-2.0850,0.8636
3.7671,-0.1135,1.0288
3.7848,1.8581,0.9456
-4.6822,4.6822,-20.9277
-4.5059,4.4777,-15.1433
-4.3296,4.2731,-9.6075
-4.1533,4.0686,-4.3202
-3.9769,3.8641,0.7186
-2.0321,3.8555,1.0652
-0.0872,3.8469,1.1632
1.8576,3.8383,1.0128
-3.9944,-2.0227,1.0490
-3.9886,-0.0604,1.1873
-3.9828,1.9018,1.0772
-5.7686,-5.7549,4.7317
-7.5369,-7.5249,8.5528
-9.3052,-9.2950,12.1255
-11.0735,-11.0650,15.4496
5.4095,-5.8897,4.3334
7.0872,-7.7227,7.9684
8.7649,-9.5558,11.3549
10.4426,-11.3889,14.4930
5.5451,5.5795,4.6472
7.2878,7.3293,8.4321
9.0304,9.0792,11.9686
10.7731,10.8290,15.2565
-5.7397,5.6304,4.8037
-7.5024,7.3967,8.6404
-9.2651,9.1630,12.2285
-11.0279,10.9293,15.5682
-7.8190,-13.8988,22.6562
-4.1083,-13.9881,22.8006
-0.3976,-14.0774,22.6964
3.3131,-14.1667,22.3438
7.0239,-14.2560,21.7426
12.3398,-8.5683,20.2275
12.5594,-4.6098,21.0778
12.7790,-0.6513,21.6797
12.9986,3.3071,22.0330
13.2181,7.2656,22.1378
-7.6959,13.6285,22.9792
-3.9227,13.6079,23.2877
-0.1495,13.5873,23.3477
3.6236,13.5666,23.1593
7.3968,13.5460,22.7223
-13.8001,-7.7014,22.9281
-13.7911,-3.8886,23.3246
-13.7820,-0.0758,23.4725
-13.7730,3.7370,23.3720
-13.7639,7.5498,23.0229
-10.2599,-11.7734,17.6240
-9.4463,-12.4819,19.5499
-8.6326,-13.1903,21.2273
-9.3143,-12.3494,23.0969
-10.8096,-10.8001,23.2892
-12.3049,-9.2507,23.2329
-13.1185,-8.5423,21.4313
-12.4368,-9.3832,19.6859
-11.7552,-10.2241,17.6920
7.8785,-13.5392,20.3030
8.7332,-12.8225,18.6148
9.5879,-12.1057,16.6782
10.9169,-10.6838,16.2994
11.3912,-9.9786,17.8573
11.8655,-9.2734,19.1666
11.0108,-9.9902,20.9790
9.6818,-11.4121,21.4821
8.3529,-12.8341,21.7366
8.8521,11.9759,22.9489
10.3075,10.4058,22.9270
11.7628,8.8357,22.6567
12.6069,8.1564,20.7902
11.9956,9.0473,19.1941
11.3843,9.9382,17.3495
9.9290,11.5083,17.4957
9.0849,12.1875,19.4864
8.2409,12.8668,21.2286
-12.2469,9.0695,23.3847
-10.7299,10.5892,23.4980
-9.2129,12.1089,23.3629
-8.5289,12.9537,21.4992
-9.3619,12.2789,19.7707
-10.1949,11.6041,17.7937
-11.7119,10.0844,17.8046
-12.3959,9.2395,19.7925
-13.0799,8.3947,21.5320
-15.9861,-9.1240,23.4753
-18.1721,-10.5466,23.7740
-20.3581,-11.9691,23.8242
-22.5441,-13.3917,23.6258
-12.9738,-12.9674,14.1085
-14.8741,-14.8699,12.5188
-16.7745,-16.7723,10.6807
-18.6748,-18.6748,8.5940
-9.2208,-16.0672,23.2515
-10.6226,-18.2357,23.5983
-12.0245,-20.4042,23.6966
-13.4263,-22.5727,23.5464
8.5509,-16.4840,22.3387
10.0780,-18.7120,22.6863
11.6050,-20.9400,22.7853
13.1321,-23.1680,22.6359
12.5006,-13.2104,13.3910
14.5587,-15.0318,12.0405
16.6167,-16.8533,10.4415
18.6748,-18.6748,8.5940
13.9236,-10.3997,19.4380
15.5073,-12.2311,18.4001
17.0910,-14.0624,17.1136
18.6748,-15.8938,15.5786
8.8705,15.7747,23.3039
10.3443,18.0035,23.6370
11.8181,20.2322,23.7216
13.2918,22.4609,23.5577
15.5043,8.7631,22.8228
17.7905,10.2606,23.2593
20.0767,11.7581,23.4473
22.3629,13.2556,23.3869
12.7485,12.7904,13.9636
14.7239,14.7519,12.4222
16.6993,16.7133,10.6324
18.6748,18.6748,8.5940
-15.9559,8.9980,23.5545
-18.1478,10.4463,23.8375
-20.3398,11.8945,23.8721
-22.5317,13.3427,23.6581
-9.1190,15.8437,23.5185
-10.5422,18.0588,23.8093
-11.9654,20.2739,23.8516
-13.3885,22.4891,23.6454
-12.9396,12.8657,14.1974
-14.8513,14.8020,12.5781
-16.7630,16.7384,10.7103
-18.6748,18.6748,8.5940
-26.0004,-18.0678,21.7470
-25.7199,-19.5292,20.0548
-25.4393,-20.9906,18.1141
-25.1588,-22.4520,15.9249
-24.8783,-23.9135,13.4872
-23.9134,-24.8783,13.4872
-22.4548,-25.1610,15.9186
-20.9961,-25.4438,18.1015
-19.5375,-25.7265,20.0360
-18.0788,-26.0093,21.7219
-18.1901,-24.4768,24.3916
-19.7600,-22.9027,24.7696
-21.3299,-21.3286,24.8991
-22.8999,-19.7545,24.7800
-24.4698,-18.1804,24.4125
17.9437,-26.5332,20.9941
19.4361,-26.1195,19.4901
20.9286,-25.7057,17.7377
22.4210,-25.2920,15.7367
23.9134,-24.8783,13.4872
24.8783,-23.9135,13.4872
24.8783,-23.7006,14.3945
24.8783,-23.4878,15.0532
24.8783,-23.2750,15.4635
24.8783,-23.0621,15.6253
23.9134,-23.0621,18.0486
22.4210,-23.7909,19.5069
20.9286,-24.5196,20.7168
19.4361,-25.2483,21.6782
17.9437,-25.9770,22.3911
18.1245,24.4236,24.3728
19.6914,22.8480,24.7343
21.2582,21.2723,24.8473
22.8251,19.6966,24.7118
24.3919,18.1209,24.3279
25.9356,18.0189,21.6661
25.6713,19.4925,19.9941
25.4069,20.9662,18.0736
25.1426,22.4398,15.9047
24.8783,23.9135,13.4872
23.9134,24.8783,13.4872
22.4423,25.1507,15.9181
20.9711,25.4232,18.1006
19.5000,25.6956,20.0346
18.0288,25.9681,21.7200
-24.4618,18.1549,24.4336
-22.8902,19.7267,24.8055
-21.3186,21.2985,24.9289
-19.7470,22.8703,24.8038
-18.1754,24.4421,24.4302
-18.0657,25.9797,21.7563
-19.5276,25.7044,20.0618
-20.9896,25.4290,18.1187
-22.4515,25.1536,15.9272
-23.9134,24.8783,13.4872
-24.8783,23.9135,13.4872
-25.1575,22.4474,15.9282
-25.4368,20.9813,18.1208
-25.7160,19.5152,20.0648
-25.9953,18.0491,21.7603
-23.9884,-16.9832,24.5886
-23.5069,-15.7861,24.5162
-23.0255,-14.5889,24.1953
-23.4081,-14.5607,23.5289
-24.2722,-15.7297,23.1834
-25.1363,-16.8988,22.5895
-25.6177,-18.0959,22.7861
-25.2351,-18.1241,23.5768
-24.8524,-18.1523,24.1189
-16.9157,-25.1501,22.5508
-15.7526,-24.2910,23.1311
-14.5894,-23.4318,23.4630
-14.6172,-23.0487,24.1304
-15.8082,-23.5247,24.4660
-16.9991,-24.0007,24.5530
-18.1623,-24.8599,24.0969
-18.1345,-25.2430,23.5537
-18.1066,-25.6262,22.7621
16.7408,-25.2748,22.8250
15.5379,-24.5725,23.0105
14.3350,-23.8703,22.9474
