-0.0625,-0.5,0,0,-0.03652040288,-0.2552703917,0,0
-0.01054080576,-0.01054080017,0,0,-0.03652040288,-0.2552703917,0,0
0.4240942597,-0.4267294705,0,0,0.2134795934,-0.2240204066,0,0
-0.01054080576,-0.01054080017,0,0,0.2134795934,-0.2240204066,0,0
0.5,0,0,0,0.2447295934,-0.005270400085,0,0
-0.01054080576,-0.01054080017,0,0,0.2447295934,-0.005270400085,0,0
0.4240942597,0.4240942597,0,0,0.2134795934,0.2134795934,0,0
-0.01054080576,-0.01054080017,0,0,0.2134795934,0.2134795934,0,0
0,0.5,0,0,-0.005270402879,0.2447295934,0,0
-0.01054080576,-0.01054080017,0,0,-0.005270402879,0.2447295934,0,0
-0.4267294705,0.4240942597,0,0,-0.2240204066,0.2134795934,0,0
-0.01054080576,-0.01054080017,0,0,-0.2240204066,0.2134795934,0,0
-0.5,-0.0625,0,0,-0.2552703917,-0.03652039915,0,0
-0.01054080576,-0.01054080017,0,0,-0.2552703917,-0.03652039915,0,0
0.4240942597,-0.4267294705,0,0,0.6078974605,-0.6078974605,0,0
0.7782949209,-0.7782949209,0,0,0.6078974605,-0.6078974605,0,0
1.119089842,-1.119089842,0,0,0.9486923814,-0.9486923814,0,0
0.7782949209,-0.7782949209,0,0,0.9486923814,-0.9486923814,0,0
-0.4267294705,0.4240942597,0,0,-0.6078974605,0.6078974605,0,0
-0.7782949209,0.7782949209,0,0,-0.6078974605,0.6078974605,0,0
-1.119089842,1.119089842,0,0,-0.9486923814,0.9486923814,0,0
-0.7782949209,0.7782949209,0,0,-0.9486923814,0.9486923814,0,0
0.4240942597,0.4240942597,0,0,0.6078974605,0.6078974605,0,0
0.7782949209,0.7782949209,0,0,0.6078974605,0.6078974605,0,0
1.119089842,1.119089842,0,0,0.9486923814,0.9486923814,0,0
0.7782949209,0.7782949209,0,0,0.9486923814,0.9486923814,0,0
-0.01054080576,-0.01054080017,0,0,-0.01054080576,-0.01054080017,0.3348174393,0
-0.01054080576,-0.01054080017,0.6696348786,0,-0.01054080576,-0.01054080017,0.3348174393,0
-0.0625,-0.5,0.6696348786,0,-0.03652040288,-0.2552703917,0.6696348786,0
-0.01054080576,-0.01054080017,0.6696348786,0,-0.03652040288,-0.2552703917,0.6696348786,0
0.4240942597,-0.4267294705,0,0,0.4240942597,-0.4267295003,0.3348174691,0
0.4240942597,-0.4267294705,0.6696349382,0,0.4240942597,-0.4267295003,0.3348174691,0
0.4240942597,-0.4267294705,0.6696349382,0,0.2134795934,-0.2240204066,0.6696349382,0
-0.01054080576,-0.01054080017,0.6696348786,0,0.2134795934,-0.2240204066,0.6696349382,0
0.5,6.938893904e-18,0.669634819,0,0.2447295934,-0.005270400085,0.669634819,0
-0.01054080576,-0.01054080017,0.6696348786,0,0.2447295934,-0.005270400085,0.669634819,0
0.4240942597,0.4240942597,0,0,0.4240942597,0.4240942597,0.3348174691,0
0.4240942597,0.4240942597,0.6696349382,0,0.4240942597,0.4240942597,0.3348174691,0
0.4240942597,0.4240942597,0.6696349382,0,0.2134795934,0.2134795934,0.6696349382,0
-0.01054080576,-0.01054080017,0.6696348786,0,0.2134795934,0.2134795934,0.6696349382,0
0,0.5,0,0,-1.301042607e-18,0.5,0.3348174095,0
-2.602085214e-18,0.5,0.669634819,0,-1.301042607e-18,0.5,0.3348174095,0
-2.602085214e-18,0.5,0.669634819,0,-0.005270402879,0.2447295934,0.669634819,0
-0.01054080576,-0.01054080017,0.6696348786,0,-0.005270402879,0.2447295934,0.669634819,0
-0.4267294705,0.4240942597,0,0,-0.4267295003,0.4240942597,0.3348174691,0
-0.4267294705,0.4240942597,0.6696349382,0,-0.4267295003,0.4240942597,0.3348174691,0
-0.4267294705,0.4240942597,0.6696349382,0,-0.2240204066,0.2134795934,0.6696349382,0
-0.01054080576,-0.01054080017,0.6696348786,0,-0.2240204066,0.2134795934,0.6696349382,0
-0.5,-0.0625,0.6696348786,0,-0.2552703917,-0.03652039915,0.6696348786,0
-0.01054080576,-0.01054080017,0.6696348786,0,-0.2552703917,-0.03652039915,0.6696348786,0
0.7782949209,-0.7782949209,0,0,0.7782949209,-0.7782949209,0.3348174691,0
0.7782949209,-0.7782949209,0.6696349382,0,0.7782949209,-0.7782949209,0.3348174691,0
0.4240942597,-0.4267294705,0.6696349382,0,0.6078974605,-0.6078974605,0.6696349382,0
0.7782949209,-0.7782949209,0.6696349382,0,0.6078974605,-0.6078974605,0.6696349382,0
1.119089842,-1.119089842,0.6696349382,0,0.9486923814,-0.9486923814,0.6696349382,0
0.7782949209,-0.7782949209,0.6696349382,0,0.9486923814,-0.9486923814,0.6696349382,0
-0.7782949209,0.7782949209,0,0,-0.7782949209,0.7782949209,0.3348174691,0
-0.7782949209,0.7782949209,0.6696349382,0,-0.7782949209,0.7782949209,0.3348174691,0
-0.4267294705,0.4240942597,0.6696349382,0,-0.6078974605,0.6078974605,0.6696349382,0
-0.7782949209,0.7782949209,0.6696349382,0,-0.6078974605,0.6078974605,0.6696349382,0
-1.119089842,1.119089842,0.6696349382,0,-0.9486923814,0.9486923814,0.6696349382,0
-0.7782949209,0.7782949209,0.6696349382,0,-0.9486923814,0.9486923814,0.6696349382,0
0.7782949209,0.7782949209,0,0,0.7782949209,0.7782949209,0.3348174691,0
0.7782949209,0.7782949209,0.6696349382,0,0.7782949209,0.7782949209,0.3348174691,0
0.4240942597,0.4240942597,0.6696349382,0,0.6078974605,0.6078974605,0.6696349382,0
0.7782949209,0.7782949209,0.6696349382,0,0.6078974605,0.6078974605,0.6696349382,0
1.119089842,1.119089842,0.6696349382,0,0.9486923814,0.9486923814,0.6696349382,0
0.7782949209,0.7782949209,0.6696349382,0,0.9486923814,0.9486923814,0.6696349382,0
