-0.3359375,0.331451416,-1.224870443,0,-0.265625,0.3876342773,-1.220880985,0
-0.265625,0.3876342773,-1.220880985,0,-0.18359375,0.4277648926,-1.212902308,0
-0.09375,0.4518432617,-1.204923511,0,-0.18359375,0.4277648926,-1.212902308,0
-0.09375,0.4518432617,-1.204923511,0,0,0.4598693848,-1.200934291,0
0.09375,0.4518432617,-1.204923511,0,0,0.4598693848,-1.200934291,0
0.09375,0.4518432617,-1.204923511,0,0.18359375,0.4277648926,-1.212902308,0
0.265625,0.3876342773,-1.220880985,0,0.18359375,0.4277648926,-1.212902308,0
0.3359375,0.331451416,-1.224870443,0,0.265625,0.3876342773,-1.220880985,0
-0.3359375,-0.340423584,-1.224870443,0,-0.265625,-0.3936157227,-1.220880985,0
-0.265625,-0.3936157227,-1.220880985,0,-0.18359375,-0.4316101074,-1.212902308,0
-0.09375,-0.4544067383,-1.204923511,0,-0.18359375,-0.4316101074,-1.212902308,0
-0.09375,-0.4544067383,-1.204923511,0,4.656612873e-010,-0.4620056152,-1.200934172,0
0.09375,-0.4544067383,-1.204923511,0,4.656612873e-010,-0.4620056152,-1.200934172,0
0.09375,-0.4544067383,-1.204923511,0,0.18359375,-0.4316101074,-1.212902308,0
0.265625,-0.3936157227,-1.220880985,0,0.18359375,-0.4316101074,-1.212902308,0
0.3359375,-0.340423584,-1.224870443,0,0.265625,-0.3936157227,-1.220880985,0
-0.3359375,0.331451416,-1.224870443,0,-0.390625,0.2592163086,-1.220880985,0
-0.390625,0.2592163086,-1.220880985,0,-0.4296875,0.1752624512,-1.212902308,0
-0.453125,0.08392333984,-1.204923511,0,-0.4296875,0.1752624512,-1.212902308,0
-0.453125,0.08392333984,-1.204923511,0,-0.4609375,-0.0104675293,-1.200934172,0
-0.453125,-0.1035766602,-1.204923511,0,-0.4609375,-0.0104675293,-1.200934172,0
-0.453125,-0.1035766602,-1.204923511,0,-0.4296875,-0.1919250488,-1.212902308,0
-0.390625,-0.2720336914,-1.220880985,0,-0.4296875,-0.1919250488,-1.212902308,0
-0.3359375,-0.340423584,-1.224870443,0,-0.390625,-0.2720336914,-1.220880985,0
0.3359375,0.331451416,-1.224870443,0,0.390625,0.2592163086,-1.220880985,0
0.390625,0.2592163086,-1.220880985,0,0.4296875,0.1752624512,-1.212902308,0
0.453125,0.08392333984,-1.204923511,0,0.4296875,0.1752624512,-1.212902308,0
0.453125,0.08392333984,-1.204923511,0,0.4609375,-0.0104675293,-1.200934172,0
0.453125,-0.1035766602,-1.204923511,0,0.4609375,-0.0104675293,-1.200934172,0
0.453125,-0.1035766602,-1.204923511,0,0.4296875,-0.1919250488,-1.212902308,0
